Graph,K,Seed,Cut,Epsilon,Imbalance,Time,MaxRSS,Cores,Failed
"indochina-2004",37,3,1470165,0.03,0.033,4.658,15711040,96,0
"indochina-2004",64,3,2357411,0.03,0.03,4.48,15716644,96,0
"indochina-2004",8,3,507678,0.03,0.007,4.453,15702892,96,0
"indochina-2004",91,3,2812772,0.03,0.032,4.709,15705368,96,0
"indochina-2004",1000,4,12035784,0.03,0.134,4.747,15724268,96,0
"indochina-2004",128,4,3229438,0.03,0.045,4.164,15717084,96,0
"indochina-2004",30000,4,107041886,0.03,3.831,17.845,15716888,96,0
"indochina-2004",37,4,1432182,0.03,0.032,5.013,15719900,96,0
"indochina-2004",64,4,2443855,0.03,0.03,4.428,15709924,96,0
"indochina-2004",8,4,446867,0.03,0.019,4.5,15713552,96,0
"indochina-2004",91,4,2846541,0.03,0.065,4.542,15714916,96,0
"indochina-2004",1000,5,12298662,0.03,0.111,5.2,15706156,96,0
"indochina-2004",128,5,3151839,0.03,0.061,5.615,15714904,96,0
"indochina-2004",30000,5,106890911,0.03,3.831,18.935,15713728,96,0
"indochina-2004",37,5,1451578,0.03,0.03,3.876,15717288,96,0
"indochina-2004",64,5,2312508,0.03,0.032,3.978,15710868,96,0
"indochina-2004",8,5,464706,0.03,0.03,4.781,15709872,96,0
"indochina-2004",91,5,2867016,0.03,0.031,4.211,15713876,96,0
"it-2004",1000,1,48208562,0.03,0.079,28,81787880,96,0
"it-2004",128,1,29129666,0.03,0.047,25.533,81792552,96,0
"it-2004",30000,1,477727161,0.03,3.804,50.499,81787288,96,0
"it-2004",37,1,14924977,0.03,0.029,24.833,81791432,96,0
"it-2004",64,1,22808351,0.03,0.058,26.093,81701152,96,0
"it-2004",8,1,6392824,0.03,0.006,26.011,81780584,96,0
"it-2004",91,1,26071097,0.03,0.039,26.11,81706788,96,0
"it-2004",1000,2,48234468,0.03,0.214,30.131,81785004,96,0
"it-2004",128,2,28784898,0.03,0.034,26.538,81780596,96,0
"it-2004",30000,2,476573138,0.03,3.528,52.458,81786172,96,0
"it-2004",37,2,14888698,0.03,0.034,25.664,81652340,96,0
"it-2004",64,2,22514502,0.03,0.066,25.871,81782744,96,0
"it-2004",8,2,6442630,0.03,0.012,26.186,81786572,96,0
"it-2004",91,2,26533294,0.03,0.042,25.715,81780232,96,0
"it-2004",1000,3,48085970,0.03,0.218,28.579,81778512,96,0
"it-2004",128,3,29037911,0.03,0.05,27.517,81787516,96,0
"it-2004",30000,3,477776200,0.03,3.605,54.014,81787156,96,0
"it-2004",37,3,14964716,0.03,0.031,26.037,81783908,96,0
"it-2004",64,3,22554348,0.03,0.05,25.918,81789896,96,0
"it-2004",8,3,6312453,0.03,0.008,25.886,81781904,96,0
"it-2004",91,3,26191568,0.03,0.052,26.372,81786156,96,0
"it-2004",1000,4,47918904,0.03,0.383,27.767,81680924,96,0
"it-2004",128,4,29376428,0.03,0.048,26.274,81746996,96,0
"it-2004",30000,4,477243593,0.03,3.683,56.367,81757572,96,0
"it-2004",37,4,14704122,0.03,0.033,25.549,81778032,96,0
"it-2004",64,4,22593639,0.03,0.053,25.376,81783308,96,0
"it-2004",8,4,6298418,0.03,0.005,26.236,81763676,96,0
"it-2004",91,4,26436881,0.03,0.062,25.714,81781720,96,0
"it-2004",1000,5,48022918,0.03,0.19,28.344,81789428,96,0
"it-2004",128,5,29525374,0.03,0.033,26.177,81786416,96,0
"it-2004",30000,5,477402234,0.03,2.793,52.161,81721280,96,0
"it-2004",37,5,14703062,0.03,0.032,25.008,81792180,96,0
"it-2004",64,5,22443665,0.03,0.038,26.292,81782068,96,0
"it-2004",8,5,6384670,0.03,0.005,27.054,81778408,96,0
"it-2004",91,5,26448249,0.03,0.047,25.741,81780148,96,0
"itwiki-2013",1000,1,17375441,0.03,1.962,5.78,6059224,96,0
"itwiki-2013",128,1,13797375,0.03,0.832,3.671,4242272,96,0
"itwiki-2013",30000,1,21025384,0.03,16.465,26.756,16562132,96,0
"itwiki-2013",37,1,11453084,0.03,0.224,3.254,4512208,96,0
"itwiki-2013",64,1,12210660,0.03,0.17,3.818,4477320,96,0
"itwiki-2013",8,1,7974920,0.03,0.056,2.813,5128472,96,0
"itwiki-2013",91,1,13117604,0.03,0.508,3.418,4209864,96,0
"itwiki-2013",1000,2,17357099,0.03,2.013,5.635,6088636,96,0
"itwiki-2013",128,2,13914249,0.03,0.821,3.445,4177512,96,0
"itwiki-2013",30000,2,21025981,0.03,18.708,26.219,16560524,96,0
"itwiki-2013",37,2,11301326,0.03,0.092,3.306,4449412,96,0
"itwiki-2013",64,2,12360867,0.03,0.418,3.286,4400300,96,0
"itwiki-2013",8,2,7774791,0.03,0.035,3.542,5295200,96,0
"itwiki-2013",91,2,13190188,0.03,0.349,3.652,4163880,96,0
"itwiki-2013",1000,3,17371207,0.03,1.685,6.208,6091520,96,0
"itwiki-2013",128,3,13852411,0.03,0.444,2.974,4137744,96,0
"itwiki-2013",30000,3,21025445,0.03,17.321,26.666,16542060,96,0
"itwiki-2013",37,3,11520549,0.03,0.176,3.213,4405180,96,0
"itwiki-2013",64,3,12316084,0.03,0.263,3.704,4362368,96,0
"itwiki-2013",8,3,7755206,0.03,0.044,3.53,5283440,96,0
"itwiki-2013",91,3,13069382,0.03,0.332,3.03,4228140,96,0
"itwiki-2013",1000,4,17337623,0.03,3.654,5.244,6056496,96,0
"itwiki-2013",128,4,13803181,0.03,0.3,3.114,4121920,96,0
"itwiki-2013",30000,4,21024528,0.03,15.728,26.155,16539332,96,0
"itwiki-2013",37,4,11480468,0.03,0.121,3.1,4466400,96,0
"itwiki-2013",64,4,12442235,0.03,0.2,3.241,4400144,96,0
"itwiki-2013",8,4,7840694,0.03,0.057,3.057,5277592,96,0
"itwiki-2013",91,4,13077486,0.03,0.28,3.781,4229892,96,0
"itwiki-2013",1000,5,17333550,0.03,2.275,5.513,6067932,96,0
"itwiki-2013",128,5,13885543,0.03,0.213,3.856,4171680,96,0
"itwiki-2013",30000,5,21025889,0.03,12.63,26.521,16563052,96,0
"itwiki-2013",37,5,11329250,0.03,0.631,2.982,4398840,96,0
"itwiki-2013",64,5,12303650,0.03,0.279,3.548,4402220,96,0
"itwiki-2013",8,5,7737213,0.03,0.067,3.826,5148640,96,0
"itwiki-2013",91,5,12993665,0.03,0.865,4.442,4228220,96,0
"kmer_A2a",1000,1,5188112,0.03,0.056,31.237,22229872,96,0
"kmer_A2a",128,1,4665386,0.03,0.028,32.037,22649532,96,0
"kmer_A2a",30000,1,6002830,0.03,0.849,34.29,22291676,96,0
"kmer_A2a",37,1,4150434,0.03,0.039,29.977,22944096,96,0
"kmer_A2a",64,1,4436450,0.03,0.035,30.338,22918152,96,0
"kmer_A2a",8,1,3028208,0.03,0.023,29.867,24209872,96,0
"kmer_A2a",91,1,4547001,0.03,0.024,29.996,22652144,96,0
"kmer_A2a",1000,2,5173654,0.03,0.057,30.209,22236372,96,0
"kmer_A2a",128,2,4663317,0.03,0.025,29.293,22652264,96,0
"kmer_A2a",30000,2,5995695,0.03,0.128,33.673,22259972,96,0
"kmer_A2a",37,2,4173775,0.03,0.038,29.617,22941140,96,0
"kmer_A2a",64,2,4412774,0.03,0.041,31.499,22895104,96,0
"kmer_A2a",8,2,3037958,0.03,0.026,29.903,24224876,96,0
"kmer_A2a",91,2,4542027,0.03,0.03,30.462,22666376,96,0
"kmer_A2a",1000,3,5174857,0.03,0.06,31.087,22193000,96,0
"kmer_A2a",128,3,4667672,0.03,0.023,30.189,22664656,96,0
"kmer_A2a",30000,3,5999405,0.03,0.409,34.009,22276008,96,0
"kmer_A2a",37,3,4173436,0.03,0.028,29.811,22934404,96,0
"kmer_A2a",64,3,4411380,0.03,0.029,29.555,22942756,96,0
"kmer_A2a",8,3,3018609,0.03,0.017,32.832,24243596,96,0
"kmer_A2a",91,3,4543380,0.03,0.037,29.832,22658156,96,0
"kmer_A2a",1000,4,5188184,0.03,0.06,30.193,22235316,96,0
"kmer_A2a",128,4,4658707,0.03,0.027,30.605,22657520,96,0
"kmer_A2a",30000,4,5999458,0.03,0.122,34.096,22258508,96,0
"kmer_A2a",37,4,4148521,0.03,0.039,30.229,22953456,96,0
"kmer_A2a",64,4,4413772,0.03,0.03,30.722,22959572,96,0
"kmer_A2a",8,4,3027791,0.03,0.024,30.114,24262320,96,0
"kmer_A2a",91,4,4534812,0.03,0.038,30.344,22649860,96,0
"kmer_A2a",1000,5,5180156,0.03,0.069,30.413,22187140,96,0
"kmer_A2a",128,5,4654649,0.03,0.038,30.598,22627912,96,0
"kmer_A2a",30000,5,5997964,0.03,1.141,33.725,22281236,96,0
"kmer_A2a",37,5,4154644,0.03,0.033,30.01,22941840,96,0
"kmer_A2a",64,5,4416719,0.03,0.033,30.687,22922420,96,0
"kmer_A2a",8,5,3055214,0.03,0.031,29.718,24229452,96,0
"kmer_A2a",91,5,4540246,0.03,0.035,29.873,22647648,96,0
"kmer_P1a",1000,1,4250652,0.03,0.089,24.452,18335296,96,0
"kmer_P1a",128,1,3826348,0.03,0.043,24.487,18728116,96,0
"kmer_P1a",30000,1,5174690,0.03,1.239,28.141,18573472,96,0
"kmer_P1a",37,1,3463405,0.03,0.026,23.839,18984252,96,0
"kmer_P1a",64,1,3633648,0.03,0.028,23.771,18963228,96,0
"kmer_P1a",8,1,2691543,0.03,0.02,24.822,20093960,96,0
"kmer_P1a",91,1,3731450,0.03,0.027,23.223,18725684,96,0
"kmer_P1a",1000,2,4256234,0.03,0.08,24.876,18273000,96,0
"kmer_P1a",128,2,3849748,0.03,0.029,24.199,18726624,96,0
"kmer_P1a",30000,2,5158642,0.03,0.089,28.093,18539684,96,0
"kmer_P1a",37,2,3460068,0.03,0.019,24.002,19004528,96,0
"kmer_P1a",64,2,3633290,0.03,0.021,24.074,18974084,96,0
"kmer_P1a",8,2,2677565,0.03,0.013,23.677,20069080,96,0
"kmer_P1a",91,2,3755882,0.03,0.027,23.686,18718396,96,0
"kmer_P1a",1000,3,4255226,0.03,0.065,23.619,18269800,96,0
"kmer_P1a",128,3,3834695,0.03,0.04,23.317,18673180,96,0
"kmer_P1a",30000,3,5170440,0.03,0.103,27.344,18524368,96,0
"kmer_P1a",37,3,3458163,0.03,0.015,24.154,19005928,96,0
"kmer_P1a",64,3,3644421,0.03,0.022,23.55,18992340,96,0
"kmer_P1a",8,3,2686759,0.03,0.017,24.166,20117344,96,0
"kmer_P1a",91,3,3743292,0.03,0.024,23.282,18742476,96,0
"kmer_P1a",1000,4,4247083,0.03,0.066,23.015,18326008,96,0
"kmer_P1a",128,4,3835383,0.03,0.037,24.25,18722136,96,0
"kmer_P1a",30000,4,5176962,0.03,0.698,27.368,18556220,96,0
"kmer_P1a",37,4,3463280,0.03,0.017,23.856,19005892,96,0
"kmer_P1a",64,4,3628381,0.03,0.035,24.256,19012544,96,0
"kmer_P1a",8,4,2683497,0.03,0.021,23.64,20109200,96,0
"kmer_P1a",91,4,3742657,0.03,0.023,23.735,18720672,96,0
"kmer_P1a",1000,5,4260991,0.03,0.085,23.668,18317860,96,0
"kmer_P1a",128,5,3842677,0.03,0.042,24.296,18709300,96,0
"kmer_P1a",30000,5,5177962,0.03,0.889,28.1,18513964,96,0
"kmer_P1a",37,5,3437872,0.03,0.05,23.365,18997208,96,0
"kmer_P1a",64,5,3629838,0.03,0.038,23.224,19002408,96,0
"kmer_P1a",8,5,2690360,0.03,0.016,23.595,20110960,96,0
"kmer_P1a",91,5,3741324,0.03,0.024,23.657,18700532,96,0
"kmer_V1r",1000,1,11963104,0.03,0.06,50.806,35032688,96,0
"kmer_V1r",128,1,11127929,0.03,0.072,48.947,36035268,96,0
"kmer_V1r",30000,1,13772108,0.03,0.174,53.694,34713272,96,0
"kmer_V1r",37,1,10087633,0.03,0.048,47.178,36672752,96,0
"kmer_V1r",64,1,10581284,0.03,0.062,49.226,36668020,96,0
"kmer_V1r",8,1,7585541,0.03,0.025,49.764,38940808,96,0
"kmer_V1r",91,1,10884131,0.03,0.056,47.956,35994708,96,0
"kmer_V1r",1000,2,11922543,0.03,0.048,48.865,34896696,96,0
"kmer_V1r",128,2,11147598,0.03,0.058,63.973,36028920,96,0
"kmer_V1r",30000,2,13753281,0.03,0.097,52.599,34768496,96,0
"kmer_V1r",37,2,10231071,0.03,0.036,47.769,36626568,96,0
"kmer_V1r",64,2,10714103,0.03,0.046,49.408,36613688,96,0
"kmer_V1r",8,2,7565510,0.03,0.037,48.461,38907468,96,0
"kmer_V1r",91,2,10887676,0.03,0.057,48.692,36057208,96,0
"kmer_V1r",1000,3,11962278,0.03,0.061,49.241,35016008,96,0
"kmer_V1r",128,3,11102607,0.03,0.053,48.604,36062124,96,0
"kmer_V1r",30000,3,13752294,0.03,0.106,52.671,34776652,96,0
"kmer_V1r",37,3,10186421,0.03,0.038,47.23,36652772,96,0
"kmer_V1r",64,3,10658181,0.03,0.037,49.7,36634484,96,0
"kmer_V1r",8,3,7599875,0.03,0.034,48.26,38924728,96,0
"kmer_V1r",91,3,10908132,0.03,0.057,50.152,36051280,96,0
"kmer_V1r",1000,4,11917215,0.03,0.055,50.367,34843288,96,0
"kmer_V1r",128,4,11161790,0.03,0.065,50.745,36059664,96,0
"kmer_V1r",30000,4,13780530,0.03,0.455,53.219,34696120,96,0
"kmer_V1r",37,4,10245829,0.03,0.043,47.111,36678384,96,0
"kmer_V1r",64,4,10628659,0.03,0.035,48.704,36668140,96,0
"kmer_V1r",8,4,7651211,0.03,0.06,48.44,38884704,96,0
"kmer_V1r",91,4,10881662,0.03,0.038,47.755,36060616,96,0
"kmer_V1r",1000,5,11979933,0.03,0.063,48.838,34795556,96,0
"kmer_V1r",128,5,11075094,0.03,0.065,49.346,36020428,96,0
"kmer_V1r",30000,5,13751387,0.03,0.109,52.603,34767512,96,0
"kmer_V1r",37,5,10188078,0.03,0.042,47.707,36563476,96,0
"kmer_V1r",64,5,10648432,0.03,0.043,48.702,36687116,96,0
"kmer_V1r",8,5,7610266,0.03,0.037,47.273,38924336,96,0
"kmer_V1r",91,5,10917513,0.03,0.065,47.526,36033804,96,0
"kmer_V2a",1000,1,781676,0.03,0.062,6.051,6662560,96,0
"kmer_V2a",128,1,522608,0.03,0.022,5.688,6900492,96,0
"kmer_V2a",30000,1,1575697,0.03,2.45,10.825,6926968,96,0
"kmer_V2a",37,1,451970,0.03,0.007,6.163,6888752,96,0
"kmer_V2a",64,1,467985,0.03,0.012,6.202,6909016,96,0
"kmer_V2a",8,1,351133,0.03,0.005,5.746,7250924,96,0
"kmer_V2a",91,1,491905,0.03,0.024,5.585,6878572,96,0
"kmer_V2a",1000,2,778804,0.03,0.061,5.995,6757440,96,0
"kmer_V2a",128,2,523031,0.03,0.017,5.881,6862996,96,0
"kmer_V2a",30000,2,1574238,0.03,2.224,11.022,7045236,96,0
"kmer_V2a",37,2,450185,0.03,0.009,5.792,6799904,96,0
"kmer_V2a",64,2,468973,0.03,0.009,5.877,6860320,96,0
"kmer_V2a",8,2,353133,0.03,0.006,5.877,6970564,96,0
"kmer_V2a",91,2,495175,0.03,0.011,6.328,6849168,96,0
"kmer_V2a",1000,3,773064,0.03,0.092,6.107,6796124,96,0
"kmer_V2a",128,3,522193,0.03,0.019,6.868,6844884,96,0
"kmer_V2a",30000,3,1573553,0.03,0.828,11.04,6805528,96,0
"kmer_V2a",37,3,445356,0.03,0.006,6.281,6889644,96,0
"kmer_V2a",64,3,468936,0.03,0.009,6.019,6991716,96,0
"kmer_V2a",8,3,353253,0.03,0.006,6.057,7283612,96,0
"kmer_V2a",91,3,501300,0.03,0.012,5.621,6805080,96,0
"kmer_V2a",1000,4,771935,0.03,0.07,6.355,6705904,96,0
"kmer_V2a",128,4,522133,0.03,0.018,5.878,6847424,96,0
"kmer_V2a",30000,4,1574213,0.03,2.365,10.538,6922044,96,0
"kmer_V2a",37,4,449792,0.03,0.007,6.022,6934968,96,0
"kmer_V2a",64,4,466933,0.03,0.01,6.467,6868248,96,0
"kmer_V2a",8,4,353730,0.03,0.006,5.461,7118444,96,0
"kmer_V2a",91,4,493572,0.03,0.018,5.514,6935952,96,0
"kmer_V2a",1000,5,774319,0.03,0.099,5.93,6708820,96,0
"kmer_V2a",128,5,520273,0.03,0.021,6.377,6801872,96,0
"kmer_V2a",30000,5,1574871,0.03,0.162,11.21,6967020,96,0
"kmer_V2a",37,5,451081,0.03,0.007,5.313,6865856,96,0
"kmer_V2a",64,5,466892,0.03,0.011,5.647,6832460,96,0
"kmer_V2a",8,5,350251,0.03,0.008,5.851,7049124,96,0
"kmer_V2a",91,5,498011,0.03,0.012,6.025,6850336,96,0
"kron_g500-simple-logn19",1000,1,20760824,0.03,54.351,5.778,8594180,96,0
"kron_g500-simple-logn19",128,1,20420194,0.03,9.151,1.976,4197916,96,0
"kron_g500-simple-logn19",30000,1,21352952,0.03,74.76,19.522,20544316,96,0
"kron_g500-simple-logn19",37,1,18666145,0.03,3.282,1.483,4193052,96,0
"kron_g500-simple-logn19",64,1,19907127,0.03,3.716,1.543,4328484,96,0
"kron_g500-simple-logn19",8,1,13571444,0.03,1.9,1.978,5183184,96,0
"kron_g500-simple-logn19",91,1,20262711,0.03,4.188,1.735,4216352,96,0
"kron_g500-simple-logn19",1000,2,20725544,0.03,45.349,5.676,8593952,96,0
"kron_g500-simple-logn19",128,2,20393189,0.03,7.706,2.11,4173944,96,0
"kron_g500-simple-logn19",30000,2,21351762,0.03,54.904,19.149,20561784,96,0
"kron_g500-simple-logn19",37,2,19113097,0.03,2.824,1.335,4250136,96,0
"kron_g500-simple-logn19",64,2,20091675,0.03,2.426,1.615,4296224,96,0
"kron_g500-simple-logn19",8,2,13614262,0.03,2.114,1.92,5211984,96,0
"kron_g500-simple-logn19",91,2,19717388,0.03,5.863,2.072,4170336,96,0
"kron_g500-simple-logn19",1000,3,20779812,0.03,37.591,5.59,8633888,96,0
"kron_g500-simple-logn19",128,3,20698878,0.03,3.005,1.893,4217884,96,0
"kron_g500-simple-logn19",30000,3,21354073,0.03,47.866,19.326,20558828,96,0
"kron_g500-simple-logn19",37,3,19133896,0.03,2.84,1.506,4222472,96,0
"kron_g500-simple-logn19",64,3,19889371,0.03,2.85,2.235,4312184,96,0
"kron_g500-simple-logn19",8,3,13711775,0.03,1.829,2.332,5144136,96,0
"kron_g500-simple-logn19",91,3,19599673,0.03,4.874,1.574,4165660,96,0
"kron_g500-simple-logn19",1000,4,20783002,0.03,56.495,6.5,8608320,96,0
"kron_g500-simple-logn19",128,4,19701272,0.03,11.99,2.86,4238572,96,0
"kron_g500-simple-logn19",30000,4,21350709,0.03,59.196,19.412,20560404,96,0
"kron_g500-simple-logn19",37,4,19032791,0.03,3.604,1.375,4193308,96,0
"kron_g500-simple-logn19",64,4,19911326,0.03,2.875,1.47,4242940,96,0
"kron_g500-simple-logn19",8,4,14166362,0.03,2.133,1.938,5191764,96,0
"kron_g500-simple-logn19",91,4,19435284,0.03,12.938,1.612,4224028,96,0
"kron_g500-simple-logn19",1000,5,20721757,0.03,48.658,5.583,8649248,96,0
"kron_g500-simple-logn19",128,5,20125819,0.03,8.123,2.509,4214860,96,0
"kron_g500-simple-logn19",30000,5,21352267,0.03,52.73,19.081,20554872,96,0
"kron_g500-simple-logn19",37,5,18918975,0.03,4.196,1.352,4208668,96,0
"kron_g500-simple-logn19",64,5,19949210,0.03,2.954,1.558,4219660,96,0
"kron_g500-simple-logn19",8,5,11699293,0.03,2.429,2.049,5208616,96,0
"kron_g500-simple-logn19",91,5,20050728,0.03,5.324,1.576,4216348,96,0
"kron_g500-simple-logn20",1000,1,42764347,0.03,37.739,10.186,17225004,96,0
"kron_g500-simple-logn20",128,1,40798126,0.03,14.712,5.175,10409692,96,0
"kron_g500-simple-logn20",30000,1,43832009,0.03,33.59,43.508,46207224,96,0
"kron_g500-simple-logn20",37,1,38163018,0.03,4.307,4.436,10873644,96,0
"kron_g500-simple-logn20",64,1,40831374,0.03,2.774,4.56,10822956,96,0
"kron_g500-simple-logn20",8,1,21650942,0.03,2.469,6.8,14288332,96,0
"kron_g500-simple-logn20",91,1,41306104,0.03,3.738,3.76,10420056,96,0
"kron_g500-simple-logn20",1000,2,42754401,0.03,30.219,10.216,17235756,96,0
"kron_g500-simple-logn20",128,2,41738478,0.03,6.238,4.731,10428240,96,0
"kron_g500-simple-logn20",30000,2,43844642,0.03,40.399,42.299,46214980,96,0
"kron_g500-simple-logn20",37,2,38847418,0.03,3.005,3.926,10809128,96,0
"kron_g500-simple-logn20",64,2,40939355,0.03,2.992,5.107,10687784,96,0
"kron_g500-simple-logn20",8,2,21279350,0.03,2.823,7.109,14237720,96,0
"kron_g500-simple-logn20",91,2,41224939,0.03,3.307,4.61,10824044,96,0
"kron_g500-simple-logn20",1000,3,43200124,0.03,23.946,12.055,17235760,96,0
"kron_g500-simple-logn20",128,3,42020106,0.03,3.068,4.006,10434204,96,0
"kron_g500-simple-logn20",30000,3,43844441,0.03,43.889,42.92,46198476,96,0
"kron_g500-simple-logn20",37,3,38138759,0.03,3.217,4.394,10910504,96,0
"kron_g500-simple-logn20",64,3,41077079,0.03,2.595,4.351,10830632,96,0
"kron_g500-simple-logn20",8,3,26176690,0.03,2.279,7.838,14068212,96,0
"kron_g500-simple-logn20",91,3,41318764,0.03,3.954,4.615,10890460,96,0
"kron_g500-simple-logn20",1000,4,42885450,0.03,28.485,11.54,17292588,96,0
"kron_g500-simple-logn20",128,4,39324561,0.03,11.848,5.345,10755372,96,0
"kron_g500-simple-logn20",30000,4,43829997,0.03,25.493,41.832,46202984,96,0
"kron_g500-simple-logn20",37,4,38374959,0.03,3.142,4.729,10981272,96,0
"kron_g500-simple-logn20",64,4,41055857,0.03,3.053,4.671,10778408,96,0
"kron_g500-simple-logn20",8,4,23191355,0.03,2.73,6.081,14203692,96,0
"kron_g500-simple-logn20",91,4,41374265,0.03,3.356,3.531,10445096,96,0
"kron_g500-simple-logn20",1000,5,42992038,0.03,31.077,9.952,17241900,96,0
"kron_g500-simple-logn20",128,5,42333332,0.03,2.809,4.692,10802984,96,0
"kron_g500-simple-logn20",30000,5,43828220,0.03,25.922,41.99,46207188,96,0
"kron_g500-simple-logn20",37,5,38312132,0.03,2.925,4.392,10895136,96,0
"kron_g500-simple-logn20",64,5,41106157,0.03,2.472,4.451,10988840,96,0
"kron_g500-simple-logn20",8,5,21603289,0.03,2.542,6.04,14074664,96,0
"kron_g500-simple-logn20",91,5,41300895,0.03,3.834,3.537,10366756,96,0
"kron_g500-simple-logn21",1000,1,87477012,0.03,51.814,21.195,34819280,96,0
"kron_g500-simple-logn21",128,1,85505579,0.03,2.521,16.447,34735092,96,0
"kron_g500-simple-logn21",30000,1,89409113,0.03,72.099,78.496,82482248,96,0
"kron_g500-simple-logn21",37,1,77249838,0.03,3.183,17.821,34083968,96,0
"kron_g500-simple-logn21",64,1,81460331,0.03,2.793,18.693,33121928,96,0
"kron_g500-simple-logn21",8,1,38830171,0.03,2.824,17.679,35418272,96,0
"kron_g500-simple-logn21",91,1,84133609,0.03,3.537,16.42,33785692,96,0
"kron_g500-simple-logn21",1000,2,88449408,0.03,11.529,23.129,34045752,96,0
"kron_g500-simple-logn21",128,2,86060709,0.03,2.371,16.005,34780052,96,0
"kron_g500-simple-logn21",30000,2,89379042,0.03,76.734,77.873,82453936,96,0
"kron_g500-simple-logn21",37,2,77911997,0.03,3.262,17.055,33498776,96,0
"kron_g500-simple-logn21",64,2,83549694,0.03,2.169,17.898,34457940,96,0
"kron_g500-simple-logn21",8,2,46717795,0.03,2.498,17.062,36734440,96,0
"kron_g500-simple-logn21",91,2,83963197,0.03,3.255,18.154,33070508,96,0
"kron_g500-simple-logn21",1000,3,87730677,0.03,28.653,20.538,34937572,96,0
"kron_g500-simple-logn21",128,3,85981382,0.03,2.689,17.306,33740136,96,0
"kron_g500-simple-logn21",30000,3,89425831,0.03,53.374,80.144,82369784,96,0
"kron_g500-simple-logn21",37,3,78157336,0.03,3.312,16.015,33928808,96,0
"kron_g500-simple-logn21",64,3,82099509,0.03,2.725,15.943,34619508,96,0
"kron_g500-simple-logn21",8,3,39003865,0.03,2.83,16.151,36626100,96,0
"kron_g500-simple-logn21",91,3,84035365,0.03,3.65,18.685,32800800,96,0
"kron_g500-simple-logn21",1000,4,87745685,0.03,38.499,21.637,35560156,96,0
"kron_g500-simple-logn21",128,4,86113618,0.03,2.202,18.719,32541648,96,0
"kron_g500-simple-logn21",30000,4,89468204,0.03,64.532,82.576,82441092,96,0
"kron_g500-simple-logn21",37,4,77587674,0.03,3.556,15.656,34617144,96,0
"kron_g500-simple-logn21",64,4,81837552,0.03,2.688,16.907,33592636,96,0
"kron_g500-simple-logn21",8,4,39785828,0.03,2.808,16.995,35906760,96,0
"kron_g500-simple-logn21",91,4,83930290,0.03,3.343,15.928,34112212,96,0
"kron_g500-simple-logn21",1000,5,87997163,0.03,26.606,22.371,34214944,96,0
"kron_g500-simple-logn21",128,5,86254153,0.03,2.429,17.55,34153800,96,0
"kron_g500-simple-logn21",30000,5,89482890,0.03,65.705,80.559,82524564,96,0
"kron_g500-simple-logn21",37,5,77607773,0.03,2.832,15.656,35071148,96,0
"kron_g500-simple-logn21",64,5,81444660,0.03,2.766,16.476,34073708,96,0
"kron_g500-simple-logn21",8,5,40165604,0.03,2.804,16.073,36674968,96,0
"kron_g500-simple-logn21",91,5,84146907,0.03,2.958,18.035,34147060,96,0
"ldoor",1000,1,2144165,0.03,0.062,0.606,1161388,96,0
"ldoor",128,1,687110,0.03,0.032,0.203,1016968,96,0
"ldoor",30000,1,11824723,0.03,3.789,11.673,5913356,96,0
"ldoor",37,1,317864,0.03,0.028,0.542,993320,96,0
"ldoor",64,1,446435,0.03,0.03,1.463,999652,96,0
"ldoor",8,1,91667,0.03,0.001,0.538,997124,96,0
"ldoor",91,1,556778,0.03,0.032,0.205,1004680,96,0
"ldoor",1000,2,2152941,0.03,0.056,0.346,1162892,96,0
"ldoor",128,2,677544,0.03,0.032,0.201,1005236,96,0
"ldoor",30000,2,11824710,0.03,3.789,11.692,6064356,96,0
"ldoor",37,2,313793,0.03,0.028,0.186,984468,96,0
"ldoor",64,2,443279,0.03,0.031,0.193,992392,96,0
"ldoor",8,2,89376,0.03,0.001,0.422,997920,96,0
"ldoor",91,2,557575,0.03,0.03,0.197,1010824,96,0
"ldoor",1000,3,2146885,0.03,0.065,0.666,1164428,96,0
"ldoor",128,3,683994,0.03,0.036,0.201,1004684,96,0
"ldoor",30000,3,11825094,0.03,3.82,11.322,5755376,96,0
"ldoor",37,3,318133,0.03,0.024,0.188,986248,96,0
"ldoor",64,3,453590,0.03,0.03,0.194,992392,96,0
"ldoor",8,3,90578,0.03,0.008,1.738,999564,96,0
"ldoor",91,3,564359,0.03,0.031,1.002,996448,96,0
"ldoor",1000,4,2145643,0.03,0.052,0.342,1161360,96,0
"ldoor",128,4,676291,0.03,0.036,0.203,1007752,96,0
"ldoor",30000,4,11825092,0.03,3.82,11.259,5820760,96,0
"ldoor",37,4,330315,0.03,0.025,1.682,985716,96,0
"ldoor",64,4,441522,0.03,0.03,0.194,997000,96,0
"ldoor",8,4,96089,0.03,0.002,0.556,1003144,96,0
"ldoor",91,4,561735,0.03,0.033,0.196,1003144,96,0
"ldoor",1000,5,2149739,0.03,0.051,0.693,1165952,96,0
"ldoor",128,5,685982,0.03,0.032,0.201,1003144,96,0
"ldoor",30000,5,11825071,0.03,3.82,11.767,5937972,96,0
"ldoor",37,5,315070,0.03,0.029,0.186,991048,96,0
"ldoor",64,5,452264,0.03,0.03,1.302,997144,96,0
"ldoor",8,5,92096,0.03,0.005,0.44,996284,96,0
"ldoor",91,5,564896,0.03,0.031,0.747,1004256,96,0
