Graph,N,M,HierarchyLevels,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,Mtot,K,Seed,Cut,Epsilon,Imbalance,Time,TimeCoarsening,TimeSparsification,TimeInitialPartitioning,TimeUncoarsening,TimeRefinement,TimeRemaining,Cores,Timeout,Failed
rmat_n25_m28,27089643,536831408,16,106950714,21291700,3751188,3039126,685784,587072,497532,468970,460728,458372,677772792,7,1,194410056,0.030000,0.030000,5.727000,2.710000,0.114000,0.034000,0.036000,2.586000,0.247000,32,0,0
rmat_n25_m28,27089643,536831408,16,106920260,21283722,3749360,3035230,682628,593226,520754,499290,494922,493998,678068708,8,1,199248198,0.030000,0.030000,5.756000,2.774000,0.116000,0.034000,0.037000,2.551000,0.244000,32,0,0
rmat_n25_m28,27089643,536831408,15,106967574,21262684,3749344,3037472,683370,623730,600602,595834,595532,595510,678520544,16,2,213275470,0.030000,0.030000,5.699000,2.792000,0.115000,0.051000,0.034000,2.454000,0.253000,32,0,0
rmat_n25_m28,27089643,536831408,18,106951276,21300960,3744610,3033272,2700146,1358232,384186,211178,181652,166840,678161552,3,2,146495794,0.030000,0.030000,5.604000,2.768000,0.115000,0.006000,0.034000,2.425000,0.256000,32,0,0
rmat_n25_m28,27089643,536831408,14,106950584,21274378,3741562,3031582,685040,641150,632290,631362,631310,631282,678206926,37,2,224887921,0.030000,0.000072,5.877000,2.791000,0.116000,0.065000,0.039000,2.610000,0.256000,32,0,0
rmat_n25_m28,27089643,536831408,13,106965466,21244256,3745644,3038448,687188,650616,644694,644338,644246,644192,677672780,64,2,229971201,0.030000,0.000009,5.790000,2.767000,0.114000,0.087000,0.036000,2.518000,0.268000,32,0,0
rmat_n25_m28,27089643,536831408,16,106971152,21289782,3743048,3032884,681258,581684,492374,464036,456176,455794,677734332,7,2,194516390,0.030000,0.030000,5.930000,2.782000,0.114000,0.035000,0.035000,2.726000,0.238000,32,0,0
rmat_n25_m28,27089643,536831408,16,106944266,21293362,3748068,3034842,680582,591586,519226,498982,493080,492146,678080362,8,2,199188231,0.030000,0.030000,5.933000,2.772000,0.115000,0.036000,0.038000,2.719000,0.253000,32,0,0
rmat_n25_m28,27089643,536831408,15,106987580,21288712,3745596,3034100,681422,621600,598944,593982,593374,593330,678536662,16,3,213242230,0.030000,0.030000,5.659000,2.751000,0.114000,0.043000,0.034000,2.457000,0.260000,32,0,0
rmat_n25_m28,27089643,536831408,18,106932030,21262790,3747680,3034740,2704480,1368744,409642,213826,177174,164922,678120992,3,3,146550446,0.030000,0.030000,5.672000,2.785000,0.114000,0.007000,0.035000,2.481000,0.250000,32,0,0
rmat_n25_m28,27089643,536831408,14,106956934,21281236,3751900,3042394,685460,641846,633138,632260,632206,632192,678249600,37,3,224862748,0.030000,0.000067,5.933000,2.767000,0.116000,0.068000,0.033000,2.693000,0.256000,32,0,0
rmat_n25_m28,27089643,536831408,13,106918200,21270652,3749520,3040680,688750,651632,645776,645350,645276,645226,677667880,64,3,229977013,0.030000,0.000005,5.628000,2.711000,0.115000,0.077000,0.035000,2.436000,0.254000,32,0,0
rmat_n25_m28,27089643,536831408,16,106983808,21271482,3743088,3030516,681004,582448,493586,465586,460048,459146,677756984,7,3,194441345,0.030000,0.030000,5.854000,2.769000,0.116000,0.038000,0.033000,2.641000,0.257000,32,0,0
rmat_n25_m28,27089643,536831408,16,106963852,21263210,3745964,3035210,681520,591240,519240,497872,493536,491428,678062992,8,3,199249261,0.030000,0.030000,5.728000,2.754000,0.114000,0.035000,0.036000,2.550000,0.239000,32,0,0
rmat_n25_m28,27089643,536831408,15,106970708,21303836,3751686,3037126,681824,622240,600044,595080,594584,594562,678555880,16,4,213198443,0.030000,0.030000,5.584000,2.725000,0.115000,0.049000,0.036000,2.402000,0.257000,32,0,0
rmat_n25_m28,27089643,536831408,18,106909126,21267200,3739512,3025954,2692388,1373018,412638,218862,182256,171142,678125818,3,4,146499324,0.030000,0.030000,5.696000,2.768000,0.116000,0.009000,0.037000,2.513000,0.253000,32,0,0
rmat_n25_m28,27089643,536831408,14,106953254,21248720,3749786,3044802,686892,643130,634244,633394,633354,633334,678225514,37,4,224864913,0.030000,0.000064,6.023000,2.801000,0.117000,0.070000,0.041000,2.740000,0.254000,32,0,0
rmat_n25_m28,27089643,536831408,13,106905848,21270832,3748172,3039962,687528,650678,644776,644386,644306,644238,677644608,64,4,229974339,0.030000,0.000005,5.864000,2.807000,0.115000,0.073000,0.036000,2.575000,0.258000,32,0,0
rmat_n25_m28,27089643,536831408,16,106965588,21255112,3740518,3031686,682828,582320,493604,466338,458398,456078,677700278,7,4,194422599,0.030000,0.030000,5.865000,2.758000,0.117000,0.038000,0.035000,2.660000,0.257000,32,0,0
rmat_n25_m28,27089643,536831408,16,106933968,21244228,3749046,3040324,684590,594100,521460,499414,493238,492730,678040788,8,4,199129871,0.030000,0.030000,5.997000,2.792000,0.116000,0.035000,0.037000,2.766000,0.251000,32,0,0
rmat_n25_m28,27089643,536831408,15,106970002,21290424,3745758,3035016,683960,623714,601374,596084,595454,595394,678545502,16,5,213231569,0.030000,0.030000,5.669000,2.784000,0.116000,0.046000,0.033000,2.436000,0.254000,32,0,0
rmat_n25_m28,27089643,536831408,18,106987094,21297066,3754710,3042556,2709062,1341870,413046,220300,182130,168606,678237090,3,5,146487841,0.030000,0.030000,5.574000,2.743000,0.114000,0.006000,0.035000,2.421000,0.255000,32,0,0
rmat_n25_m28,27089643,536831408,14,106950226,21276294,3744648,3034330,683134,639562,630570,629726,629672,629652,678197720,37,5,224867114,0.030000,0.000079,5.860000,2.730000,0.115000,0.066000,0.038000,2.661000,0.250000,32,0,0
rmat_n25_m28,27089643,536831408,13,106963078,21305676,3750654,3042832,689558,652386,646566,646176,646056,646004,677758196,64,5,229974101,0.030000,0.000007,5.681000,2.769000,0.114000,0.079000,0.036000,2.428000,0.255000,32,0,0
rmat_n25_m28,27089643,536831408,16,106932474,21244320,3750618,3043416,684142,585246,494364,468828,462166,460530,677720568,7,5,194355836,0.030000,0.030000,5.965000,2.773000,0.115000,0.033000,0.034000,2.756000,0.254000,32,0,0
rmat_n25_m28,27089643,536831408,16,106966758,21291866,3747394,3037692,683002,592860,519420,497990,492282,490964,678097396,8,5,199154548,0.030000,0.030000,5.972000,2.789000,0.113000,0.031000,0.036000,2.748000,0.255000,32,0,0
soc-flickr-und,1715255,31110082,11,5909546,3025178,1794722,1278896,1141282,1121330,1116710,1116482,1116472,1116468,50963636,16,1,4875146,0.030000,0.029999,0.332000,0.180000,0.002000,0.059000,0.011000,0.056000,0.024000,32,0,0
soc-flickr-und,1715255,31110082,13,5922032,2512194,1002270,405588,174846,115826,97206,94056,93038,93036,41899282,3,1,2249180,0.030000,0.029997,0.359000,0.273000,0.002000,0.004000,0.009000,0.044000,0.027000,32,0,0
soc-flickr-und,1715255,31110082,10,5923894,3285082,2217930,1916378,1876218,1872120,1871892,1871832,1871804,1871786,55689018,37,1,5860843,0.030000,0.029983,0.407000,0.180000,0.002000,0.122000,0.011000,0.067000,0.025000,32,0,0
soc-flickr-und,1715255,31110082,9,5922214,3504042,2511942,2314572,2294266,2292080,2291932,2291868,2291830,2291830,56824828,64,1,6584598,0.030000,0.029999,0.456000,0.183000,0.002000,0.175000,0.012000,0.062000,0.022000,32,0,0
soc-flickr-und,1715255,31110082,12,5935394,2788172,1341824,715796,490842,425756,414316,407286,406430,406426,45255176,7,1,3920649,0.030000,0.030000,0.282000,0.171000,0.002000,0.020000,0.011000,0.052000,0.026000,32,0,0
soc-flickr-und,1715255,31110082,12,5931404,2818228,1417888,795414,558216,507548,499152,494318,494154,494152,46108856,8,1,4253506,0.030000,0.029999,0.288000,0.171000,0.002000,0.023000,0.012000,0.058000,0.022000,32,0,0
soc-flickr-und,1715255,31110082,11,5940548,2997162,1778556,1256748,1121414,1099408,1095862,1094328,1094304,1094304,50777018,16,2,5070799,0.030000,0.029999,0.329000,0.181000,0.002000,0.052000,0.011000,0.062000,0.021000,32,0,0
soc-flickr-und,1715255,31110082,13,5919544,2487198,1000590,419314,181920,114042,97696,93720,91098,91092,41879572,3,2,2318852,0.030000,0.029997,0.248000,0.168000,0.002000,0.005000,0.010000,0.042000,0.021000,32,0,0
soc-flickr-und,1715255,31110082,10,5912864,3273498,2196504,1910790,1869620,1865462,1865310,1865238,1865218,1865204,55599790,37,2,5812119,0.030000,0.029983,0.410000,0.183000,0.002000,0.122000,0.016000,0.066000,0.021000,32,0,0
soc-flickr-und,1715255,31110082,9,5922414,3517192,2491228,2295284,2274562,2272560,2272394,2272332,2272304,2272304,56700352,64,2,6586838,0.030000,0.029999,0.454000,0.183000,0.002000,0.170000,0.011000,0.063000,0.025000,32,0,0
soc-flickr-und,1715255,31110082,12,5933518,2763548,1358224,718984,482406,418548,410170,403538,403524,403522,45213104,7,2,4008119,0.030000,0.030000,0.278000,0.173000,0.002000,0.020000,0.010000,0.048000,0.025000,32,0,0
soc-flickr-und,1715255,31110082,12,5919992,2771256,1416088,776418,559660,513910,500380,498814,498800,498796,46061786,8,2,4099141,0.030000,0.029999,0.287000,0.170000,0.002000,0.024000,0.012000,0.056000,0.023000,32,0,0
soc-flickr-und,1715255,31110082,11,5926160,3007110,1769508,1260114,1126734,1106812,1098570,1098550,1098544,1098532,50799246,16,3,5058064,0.030000,0.029999,0.337000,0.183000,0.002000,0.060000,0.012000,0.057000,0.023000,32,0,0
soc-flickr-und,1715255,31110082,13,5927850,2397934,1046946,407264,175932,111424,98740,95110,93636,93634,41839454,3,3,2531556,0.030000,0.029997,0.247000,0.164000,0.002000,0.004000,0.010000,0.044000,0.023000,32,0,0
soc-flickr-und,1715255,31110082,10,5939822,3323444,2210160,1917802,1876158,1871540,1870308,1870256,1870246,1870234,55730052,37,3,5783580,0.030000,0.029983,0.411000,0.181000,0.002000,0.121000,0.011000,0.069000,0.027000,32,0,0
soc-flickr-und,1715255,31110082,9,5934898,3541866,2513388,2311114,2290802,2288530,2288332,2288260,2288222,2288222,56855494,64,3,6617889,0.030000,0.029999,0.451000,0.182000,0.002000,0.172000,0.012000,0.064000,0.019000,32,0,0
soc-flickr-und,1715255,31110082,12,5925142,2707534,1376636,719026,476046,422750,408884,401490,401438,401430,45153318,7,3,3950134,0.030000,0.029996,0.364000,0.252000,0.002000,0.022000,0.009000,0.053000,0.026000,32,0,0
soc-flickr-und,1715255,31110082,12,5936318,2773286,1441700,783076,559102,514416,501942,500452,500448,500446,46122156,8,3,4175397,0.030000,0.029999,0.294000,0.176000,0.002000,0.024000,0.012000,0.056000,0.024000,32,0,0
soc-flickr-und,1715255,31110082,11,5916838,2980830,1765212,1258652,1113386,1094044,1091338,1091298,1091286,1091284,50695532,16,4,4922680,0.030000,0.029999,0.332000,0.183000,0.002000,0.056000,0.013000,0.055000,0.023000,32,0,0
soc-flickr-und,1715255,31110082,13,5937900,2542640,1010704,414814,181104,114928,100570,92612,92090,92082,41965772,3,4,2407824,0.030000,0.029997,0.245000,0.164000,0.002000,0.004000,0.008000,0.044000,0.023000,32,0,0
soc-flickr-und,1715255,31110082,10,5911912,3254470,2203708,1905778,1868558,1863002,1862538,1862476,1862454,1862438,55567416,37,4,5830951,0.030000,0.029983,0.400000,0.179000,0.002000,0.121000,0.013000,0.066000,0.019000,32,0,0
soc-flickr-und,1715255,31110082,9,5932338,3547284,2508346,2308570,2287238,2285530,2285394,2285324,2285276,2285276,56835382,64,4,6553502,0.030000,0.029999,0.456000,0.188000,0.002000,0.172000,0.014000,0.057000,0.023000,32,0,0
soc-flickr-und,1715255,31110082,12,5933184,2757096,1366450,721632,483172,426112,412620,411754,411742,411736,45269048,7,4,3979421,0.030000,0.030000,0.355000,0.247000,0.002000,0.022000,0.010000,0.055000,0.019000,32,0,0
soc-flickr-und,1715255,31110082,12,5934916,2736564,1433910,791982,556768,511400,500106,493240,493194,493190,46041722,8,4,4304872,0.030000,0.029999,0.295000,0.170000,0.002000,0.025000,0.012000,0.062000,0.024000,32,0,0
soc-flickr-und,1715255,31110082,11,5927372,2972914,1763758,1258456,1128938,1110716,1101936,1101872,1101866,1101860,50781626,16,5,4983574,0.030000,0.029999,0.330000,0.180000,0.002000,0.058000,0.013000,0.055000,0.022000,32,0,0
soc-flickr-und,1715255,31110082,13,5924752,2449272,1030444,413932,183382,111190,97938,93442,91088,91086,41869866,3,5,2600987,0.030000,0.029997,0.252000,0.169000,0.002000,0.005000,0.009000,0.043000,0.024000,32,0,0
soc-flickr-und,1715255,31110082,10,5910904,3316306,2214878,1918228,1878050,1872988,1872418,1872380,1872352,1872338,55710924,37,5,5804094,0.030000,0.029983,0.398000,0.189000,0.002000,0.113000,0.013000,0.062000,0.019000,32,0,0
soc-flickr-und,1715255,31110082,9,5924566,3537098,2514524,2309490,2290356,2287056,2286792,2286712,2286668,2286668,56833344,64,5,6654626,0.030000,0.029999,0.444000,0.182000,0.002000,0.167000,0.011000,0.062000,0.020000,32,0,0
soc-flickr-und,1715255,31110082,12,5917528,2702266,1363462,719218,472670,416136,404578,403136,402972,402936,45120856,7,5,3956522,0.030000,0.029996,0.281000,0.173000,0.002000,0.019000,0.009000,0.051000,0.027000,32,0,0
soc-flickr-und,1715255,31110082,12,5923160,2793996,1425432,800554,564594,511258,494046,492096,492088,492084,46083524,8,5,4163599,0.030000,0.029999,0.287000,0.172000,0.002000,0.024000,0.011000,0.057000,0.021000,32,0,0
soc-sinaweibo,58655849,522642066,17,103457856,60672362,33168430,11818020,5717244,4710580,4639758,4633228,4633222,4633216,793158468,16,1,127049925,0.030000,0.030000,4.777000,3.017000,0.165000,0.108000,0.059000,1.156000,0.272000,32,0,0
soc-sinaweibo,58655849,522642066,19,103453226,61072508,23955912,3128664,462486,222192,185908,182260,182260,182260,717310082,3,1,73916703,0.030000,0.030000,5.211000,2.995000,0.166000,0.005000,0.048000,1.753000,0.244000,32,0,0
soc-sinaweibo,58655849,522642066,16,103465740,61000100,38379838,22548010,16717386,15834778,15804976,15804944,15804896,15804894,938636980,37,1,134416606,0.030000,0.029999,6.067000,3.361000,0.166000,0.448000,0.064000,1.756000,0.272000,32,0,0
soc-sinaweibo,58655849,522642066,15,103487146,60663520,41097988,30524674,26764966,26419270,26404722,26404718,26404712,26404710,1049242042,64,1,141095607,0.030000,0.029999,6.411000,3.453000,0.161000,0.964000,0.069000,1.482000,0.282000,32,0,0
soc-sinaweibo,58655849,522642066,18,103445398,60590382,28563798,6111316,1640910,1028860,955694,951546,951544,951544,735445410,7,1,113689330,0.030000,0.030000,4.935000,3.009000,0.164000,0.027000,0.055000,1.404000,0.276000,32,0,0
soc-sinaweibo,58655849,522642066,18,103447260,61001310,28529516,6553786,1959870,1350930,1251422,1238794,1234436,1234432,740319278,8,1,113950923,0.030000,0.030000,4.934000,2.979000,0.162000,0.032000,0.060000,1.479000,0.222000,32,0,0
soc-sinaweibo,58655849,522642066,17,103450372,60875718,33588444,12124512,5744380,4706710,4614566,4614524,4614516,4614516,793891912,16,2,123682658,0.030000,0.030000,4.949000,2.913000,0.163000,0.102000,0.062000,1.430000,0.279000,32,0,0
soc-sinaweibo,58655849,522642066,20,103484574,60956798,23835244,3030930,470082,224470,187590,181216,181216,181214,717187540,3,2,77183410,0.030000,0.030000,5.171000,2.928000,0.164000,0.006000,0.052000,1.740000,0.281000,32,0,0
soc-sinaweibo,58655849,522642066,16,103483016,60940646,38346560,22426914,16743828,15856456,15835586,15835558,15835558,15835556,938795070,37,2,135289624,0.030000,0.029999,5.861000,3.235000,0.163000,0.489000,0.065000,1.645000,0.264000,32,0,0
soc-sinaweibo,58655849,522642066,15,103505876,60730218,41307282,30534920,26731906,26417636,26416710,26416702,26416692,26416690,1049620130,64,2,140981975,0.030000,0.029999,6.204000,3.403000,0.160000,0.989000,0.065000,1.313000,0.274000,32,0,0
soc-sinaweibo,58655849,522642066,18,103448108,61006010,28272224,6039940,1644536,1028370,963830,957646,957646,957646,735579182,7,2,113150219,0.030000,0.030000,4.941000,2.981000,0.165000,0.028000,0.057000,1.444000,0.266000,32,0,0
soc-sinaweibo,58655849,522642066,18,103472332,60995814,29156340,6820100,1993468,1343290,1247464,1234672,1234664,1234664,741252186,8,2,109594584,0.030000,0.030000,4.930000,2.974000,0.165000,0.033000,0.059000,1.422000,0.277000,32,0,0
soc-sinaweibo,58655849,522642066,17,103435474,60909508,33285398,12006202,5788370,4709770,4630296,4624188,4624180,4624180,793648870,16,3,124396036,0.030000,0.030000,4.995000,3.008000,0.164000,0.103000,0.062000,1.381000,0.277000,32,0,0
soc-sinaweibo,58655849,522642066,20,103438070,60754476,23918684,3283214,479582,228662,182958,180138,177634,177634,717239458,3,3,74162356,0.030000,0.030000,5.335000,2.956000,0.166000,0.006000,0.050000,1.881000,0.276000,32,0,0
soc-sinaweibo,58655849,522642066,16,103453096,61034154,38492382,22495912,16750170,15838674,15825728,15825716,15825712,15825710,938963550,37,3,134968621,0.030000,0.029999,5.901000,3.290000,0.165000,0.444000,0.058000,1.673000,0.271000,32,0,0
soc-sinaweibo,58655849,522642066,15,103491820,60794772,41501630,30665520,26754784,26387166,26378852,26378842,26378836,26378834,1049647292,64,3,139503274,0.030000,0.029999,6.353000,3.465000,0.161000,1.044000,0.067000,1.334000,0.282000,32,0,0
soc-sinaweibo,58655849,522642066,18,103460572,60974004,27735062,5996372,1577136,1031938,961316,949620,949618,949616,734824248,7,3,113867517,0.030000,0.030000,4.783000,2.957000,0.163000,0.028000,0.059000,1.308000,0.268000,32,0,0
soc-sinaweibo,58655849,522642066,18,103433726,61042232,29086098,6975372,2016880,1337678,1262452,1243726,1243722,1243720,741477432,8,3,110157835,0.030000,0.030000,4.968000,2.953000,0.165000,0.032000,0.060000,1.481000,0.277000,32,0,0
soc-sinaweibo,58655849,522642066,17,103463018,60995590,33629932,11895216,5810178,4709108,4638562,4608720,4608716,4608710,793870786,16,4,125648476,0.030000,0.030000,4.881000,3.039000,0.165000,0.102000,0.061000,1.248000,0.266000,32,0,0
soc-sinaweibo,58655849,522642066,20,103424590,61132644,24013782,3211794,476254,221378,184018,175174,175168,175168,717583716,3,4,77278415,0.030000,0.030000,5.232000,2.972000,0.163000,0.006000,0.051000,1.765000,0.275000,32,0,0
soc-sinaweibo,58655849,522642066,16,103473078,60976354,38636678,22739040,16851046,15880744,15851838,15849656,15849644,15849642,939697626,37,4,136108504,0.030000,0.029999,5.819000,3.339000,0.165000,0.457000,0.065000,1.519000,0.274000,32,0,0
soc-sinaweibo,58655849,522642066,15,103490294,60778756,41419968,30433148,26723934,26354558,26347726,26347722,26347722,26347722,1048972206,64,4,140194278,0.030000,0.029999,6.280000,3.471000,0.161000,0.881000,0.065000,1.430000,0.272000,32,0,0
soc-sinaweibo,58655849,522642066,18,103443666,61070846,28464538,6066416,1641856,1058782,977432,965446,965444,965444,735985488,7,4,112622128,0.030000,0.030000,4.800000,2.969000,0.158000,0.029000,0.058000,1.310000,0.276000,32,0,0
soc-sinaweibo,58655849,522642066,18,103458664,60952456,29391234,6695410,1939594,1336516,1258406,1251906,1251906,1251906,741445298,8,4,114353340,0.030000,0.030000,4.717000,2.962000,0.164000,0.033000,0.059000,1.219000,0.280000,32,0,0
soc-sinaweibo,58655849,522642066,17,103437446,61087110,33244992,12022778,5775662,4707654,4622210,4612928,4612924,4612920,793669130,16,5,127310718,0.030000,0.030000,5.139000,3.043000,0.162000,0.108000,0.059000,1.489000,0.278000,32,0,0
soc-sinaweibo,58655849,522642066,19,103439096,61022140,23719378,3013866,447628,222640,187826,182424,182422,182422,716883706,3,5,71601215,0.030000,0.030000,5.311000,2.920000,0.167000,0.006000,0.048000,1.900000,0.270000,32,0,0
soc-sinaweibo,58655849,522642066,16,103453094,60917080,38326296,22455726,16730420,15848192,15822078,15822068,15822064,15822064,938593532,37,5,134659461,0.030000,0.029999,5.839000,3.261000,0.165000,0.504000,0.067000,1.566000,0.276000,32,0,0
soc-sinaweibo,58655849,522642066,15,103494162,60685334,41272822,30476046,26711244,26386966,26385610,26385606,26385602,26385598,1049139034,64,5,140548294,0.030000,0.029999,6.017000,3.474000,0.161000,0.933000,0.062000,1.106000,0.281000,32,0,0
soc-sinaweibo,58655849,522642066,18,103433556,61015826,28557914,6299674,1648452,1065848,983518,967592,958384,958378,736198216,7,5,107374763,0.030000,0.030000,5.369000,2.987000,0.163000,0.026000,0.059000,1.868000,0.266000,32,0,0
soc-sinaweibo,58655849,522642066,18,103458870,61047560,28778028,6817332,1987742,1356578,1254648,1243590,1239578,1239578,740982166,8,5,109840088,0.030000,0.030000,4.806000,2.966000,0.165000,0.032000,0.058000,1.315000,0.270000,32,0,0
twitter-2010,41652230,2405026092,16,479514932,308657828,165783120,58550056,16309828,8086526,6578446,6280326,6228466,6218418,3504544474,16,1,637593231,0.030000,0.030000,23.156000,15.556000,0.104000,0.145000,0.073000,6.506000,0.772000,32,0,0
twitter-2010,41652230,2405026092,18,479414330,266399942,114950630,27758654,3455140,590926,315400,255954,244132,239412,3300565764,3,1,249081124,0.030000,0.030000,20.382000,14.912000,0.109000,0.009000,0.061000,4.531000,0.760000,32,0,0
twitter-2010,41652230,2405026092,14,479452416,332311836,193683494,88567224,45346186,33235156,30732890,30262808,30171310,30171290,3819645754,37,1,747519444,0.030000,0.030000,26.396000,16.186000,0.098000,0.784000,0.080000,8.468000,0.780000,32,0,0
